id,lat,lon,tolerance_m
23424,55.63130432,37.32309478,5
23425,55.8254075,37.81866233,5
23426,55.73217487,37.84599965,10
23427,55.63654555,37.26810824,5
23428,55.64624995,37.4153206,25
23429,55.65362157,37.4021782,5
23430,55.72070104,37.40982639,5
23431,55.97157201,37.16131224,5
23432,55.73413826,37.67327016,5
23433,55.64222892,37.52351016,25
23434,55.5502303,37.32153599,10
23435,55.6315246,37.32443667,5
23436,55.87333473,37.68291514,5
23437,55.88029326,37.49645824,25
23438,55.74416166,37.77741949,5
23439,55.58326509,37.47488114,5
23440,55.56820755,37.57832771,5
23441,55.73149778,37.58278716,5
23442,55.73418525,37.70521922,10
23443,55.6701557,37.7436422,5
23444,55.79035517,37.81901132,10
23445,55.80602707,37.71570523,10
23446,55.73873405,37.47683786,5
23447,55.69134144,37.60865879,5
23448,55.60370931,37.34452435,25
23449,55.68409664,37.92834663,5
23450,55.50481743,36.92226193,50
23451,55.77529275,37.46963582,5
23452,55.68409664,37.92834663,5
23453,55.60904501,37.3680218,5
23454,55.49920365,37.53771446,10
23455,55.52430388,37.50325797,25
23456,55.65398397,37.73709963,10
23457,55.87760454,37.64720824,10
23458,55.87160236,37.51113283,5
23459,55.59163758,37.36846167,5
23460,55.96731485,37.17576206,10
23461,55.63210567,37.32443381,5
23462,55.48686143,37.30706791,5
23463,55.70643481,37.76844795,5
23464,55.84425126,37.49595701,5
23465,55.61715681,37.64417428,5
23466,55.5666326,37.58121071,10
23467,55.5502303,37.32153599,10
23468,55.73759157,37.67583355,5
23469,55.64146854,37.3454143,5
23470,55.60370931,37.34452435,25
23471,55.60370931,37.34452435,25
23472,55.65534926,37.56508753,5
23473,55.69213641,37.75449186,5
23474,55.61242525,37.53162123,10
23475,55.69213641,37.75449186,5
23476,55.65234126,37.58206626,25
23477,55.60370931,37.34452435,25
23478,55.68409664,37.92834663,5
23479,55.65807655,37.61635307,10
23480,55.54249145,37.5449361,10
23481,55.52733618,37.20167942,25
23482,55.65362157,37.4021782,5
23483,55.56966068,37.48138965,5
23484,55.6315246,37.32443667,5
23485,55.63268849,37.3257311,5
23486,55.22604111,36.97930204,25
23487,55.75396685,37.62036529,5
23488,55.96490975,37.18089695,10
23489,55.70392298,37.92561568,5
23490,55.58326509,37.47488114,5
23491,55.75396685,37.62036529,5
23492,55.56293739,37.46840823,5
23493,55.52871448,37.51000224,10
23494,55.52663859,37.50567835,25
23495,55.70738476,37.50542307,10
23496,55.56293739,37.46840823,5
23497,55.71229452,37.7818919,5
23498,55.65127598,37.73518668,5
23499,55.49920365,37.53771446,10
23500,55.58123772,37.4753561,5
23501,55.79187247,37.69393012,10
23502,55.56293739,37.46840823,5
23503,55.86541851,37.46609533,5
23504,55.70392298,37.92561568,5
23505,55.6354366,37.47217494,5
23506,55.63356976,37.33098278,10
23507,55.76592721,37.49034403,10
23508,55.63268849,37.3257311,5
23509,55.63268849,37.3257311,5
23510,55.8399868,37.37754066,5
23511,55.63604757,37.61371094,5
23512,55.64379963,37.59814866,5
23513,55.82127873,37.58878591,10
23514,55.67888994,37.75327223,25
23515,55.69253382,37.72715436,25
23516,55.63119637,37.75513885,5
23517,55.84244524,37.37107512,5
23518,55.75396685,37.62036529,5
23519,55.50490475,37.53517623,5
23520,55.60089527,37.60325735,5
23521,55.65246791,37.42940615,25
23522,55.69213641,37.75449186,5
23523,55.6526719,37.60366026,5
23524,55.82058752,37.71347746,10
23525,55.7200061,37.74437485,5
23526,55.71813145,37.39717084,5
23527,55.81799879,37.51627624,5
23528,55.49920365,37.53771446,10
23529,55.60370931,37.34452435,25
23530,55.7216003,37.8274605,25
23531,55.64599535,37.48487877,5
23532,55.70354461,37.75636569,5
23533,55.58123772,37.4753561,5
23534,55.64186654,37.51842799,25
23535,55.49920365,37.53771446,10
23536,55.81822025,37.51090048,5
23537,55.5430771,37.14377036,5
23538,55.56293739,37.46840823,5
23539,55.80059085,37.50276938,5
23540,55.5502303,37.32153599,10
23541,55.61036347,37.73794783,5
23542,55.67029025,37.60998804,5
23543,55.87472509,37.46540925,5
23544,55.85930326,37.52061636,5
23545,55.65385958,37.56528399,5
23546,55.84512404,37.36375115,5
23547,55.80219103,37.61394146,5
23548,55.64063473,37.59062525,5
23549,55.75396685,37.62036529,5
23550,55.68521735,37.6960745,5
23551,55.56683835,37.47638248,5
23552,55.79337479,37.78343563,5
23553,55.77981629,37.61314083,5
23554,55.65246791,37.42940615,25
23555,55.70696396,37.79060846,10
23556,55.75396685,37.62036529,5
23557,55.65246791,37.42940615,25
23558,55.70731107,37.46221157,10
23559,55.56293739,37.46840823,5
23560,55.84107049,37.58053364,5
23561,55.85424965,37.49781408,5
23562,55.80223888,37.73508373,5
23563,55.54955554,37.32544409,5
23564,55.74458994,37.6774835,5
23565,55.75396685,37.62036529,5
23566,55.65246791,37.42940615,25
23567,55.63268849,37.3257311,5
23568,55.63210567,37.32443381,5
23569,55.80241947,37.40263923,5
23570,55.63244961,37.32262553,5
23571,55.63570593,37.28844562,25
23572,55.76345633,37.78392956,5
23573,55.56293739,37.46840823,5
23574,55.70643204,37.68505706,10
23575,55.70392298,37.92561568,5
23576,55.67345856,37.61174689,5
23577,55.83886558,37.57823191,10
23578,55.57133755,37.32069958,10
23579,55.6324603,37.61142408,5
23580,55.54319329,37.55132878,5
23581,55.80290012,37.47043634,5
23582,55.63268849,37.3257311,5
23583,55.66892479,37.53698186,5
23584,55.76473415,37.71150186,5
23585,55.81710877,37.39497778,5
23586,55.86629499,37.47067622,5
23587,55.67373491,37.52952804,5
23588,55.68409664,37.92834663,5
23589,55.82478843,37.82620658,25
23590,55.49920365,37.53771446,10
23591,55.58238301,37.47700856,5
23592,55.52663859,37.50567835,25
23593,55.49920365,37.53771446,10
23594,55.71798308,37.83011067,5
23595,55.87540862,37.51655595,5
23596,55.87318901,37.64486861,10
23597,55.50481743,36.92226193,50
23598,55.62552686,37.60848918,5
23599,55.86548276,37.56123611,25
23600,55.49920365,37.53771446,10
23601,55.70625754,37.61664503,10
23602,55.81411883,37.39200962,10
23603,55.60964253,37.75632116,5
23604,55.63475452,37.58573776,5
23605,55.76343792,37.60630433,5
23606,55.88407596,37.51808063,10
23607,55.75884642,37.5189242,25
23608,55.61598893,37.57977554,5
23609,55.68757732,37.57197585,5
23610,55.90595939,37.55605413,25
23611,55.82729918,37.66854589,25
23612,55.62332711,37.73581979,5
23613,55.68282884,37.41621223,5
23614,55.88731896,37.70743814,25
23615,55.6672296,37.45047892,25
23616,55.81407057,37.5754499,10
23617,55.7046895,37.91867928,5
23618,55.70373127,37.68348722,5
23619,55.56293739,37.46840823,5
23620,55.8495975,37.4358782,5
23621,55.93349381,37.55595199,25
23622,55.76467111,37.54859991,5
23623,55.49920365,37.53771446,10
23624,55.74103501,37.83099519,5
23625,55.7840585,37.70829987,5
23626,55.76231919,37.54832312,5
23627,55.70538003,37.825086,5
23628,55.75396685,37.62036529,5
23629,55.96731485,37.17576206,10
23630,55.79927503,37.80084858,5
23631,55.55878142,37.37004406,10
23632,55.68290059,37.68155096,5
23633,55.73425916,37.51956107,5
23634,55.75396685,37.62036529,5
23635,55.75396685,37.62036529,5
23636,55.54853899,37.32181729,10
23637,55.8150396,37.73075944,25
23638,55.65109609,37.71546539,5
23639,55.80687477,37.7442131,10
23640,55.67029025,37.60998804,5
23641,55.60370931,37.34452435,25
23642,55.49920365,37.53771446,10
23643,55.78670037,37.7538822,10
23644,55.72010598,37.40084118,5
23645,55.72667175,37.65411432,5
23646,55.65645614,37.48361392,5
23647,55.74675559,37.67915836,5
23648,55.50481743,36.92226193,50
23649,55.63356976,37.33098278,10
23650,55.86950849,37.62002613,5
23651,55.65246791,37.42940615,25
23652,55.63869836,37.53321953,5
23653,55.68100496,37.77400859,5
23654,55.84512404,37.36375115,5
23655,55.49407364,37.25458603,5
23656,55.58326509,37.47488114,5
23657,55.57239222,37.48403103,5
23658,55.6315246,37.32443667,5
23659,55.22604111,36.97930204,25
23660,55.65362157,37.4021782,5
23661,55.51349632,37.36449521,5
23662,55.50526092,37.53391612,10
23663,55.8064811,37.82567852,5
23664,55.70380007,37.75254616,5
23665,55.70505061,37.91549033,5
23666,55.67730107,37.52663619,5
23667,55.80338543,37.55996801,5
23668,55.85454644,37.4112615,10
23669,55.63356976,37.33098278,10
23670,55.81734042,37.53046013,5
23671,55.67034065,37.58070655,5
23672,55.86519919,37.67750728,5
23673,55.75396685,37.62036529,5
23674,55.86365589,37.49605546,5
23675,55.75396685,37.62036529,5
23676,55.63159961,37.32198613,5
23677,55.49920365,37.53771446,10
23678,55.71995164,37.90328586,25
23679,55.75396685,37.62036529,5
23680,55.70811535,37.76014651,5
23681,55.66952298,37.63006604,5
23682,55.76231919,37.54832312,5
23683,55.63268849,37.3257311,5
23684,55.63396863,37.76513481,5
23685,55.72049372,37.89403357,50
23686,55.57084586,37.47434388,5
23687,55.85521829,37.65634438,10
23688,55.84544328,37.55143724,5
23689,55.887287,37.64626094,10
23690,55.77631832,37.73348932,25
23691,55.57133755,37.32069958,10
23692,55.71632241,37.62318258,5
23693,55.79736445,37.72486977,5
23694,55.63268849,37.3257311,5
23695,55.57255193,37.48483406,5
23696,55.63268849,37.3257311,5
23697,55.63950104,37.33147284,10
23698,55.86957592,37.51059155,10
23699,55.82906755,37.81889919,10
23700,55.64030615,37.36867704,25
23701,55.79494944,37.81294585,25
23702,55.60641655,37.61484639,5
23703,55.5502303,37.32153599,10
23704,55.6864721,37.7382788,25
23705,55.84512404,37.36375115,5
23706,55.52464377,37.37443481,5
23707,55.64259033,37.76597162,5
23708,55.87018379,37.50037317,25
23709,55.82750777,37.75850055,10
23710,55.776356,37.72377831,25
23711,55.85604546,37.58780016,10
23712,55.60370931,37.34452435,25
23713,55.78315127,37.35876451,10
23714,55.6315246,37.32443667,5
23715,55.97470304,37.14866313,25
23716,55.49920365,37.53771446,10
23717,55.58957577,37.59401768,5
23718,55.9678684,37.17583161,10
23719,55.68153329,37.63089024,10
23720,55.60370931,37.34452435,25
23721,55.54912632,37.32024258,10
23722,55.59809063,37.65801253,5
23723,55.87515386,37.69868971,25
23724,55.96490975,37.18089695,10
23725,55.62694632,37.3127993,5
23726,55.60370931,37.34452435,25
23727,55.8223664,37.60259133,5
23728,55.65614857,37.76695141,10
23729,55.70392298,37.92561568,5
23730,55.68181264,37.44890705,25
23731,55.61210017,37.55367249,25
23732,55.65362157,37.4021782,5
23733,55.65967324,37.60218982,10
23734,55.79385882,37.78318663,5
23735,55.60904501,37.3680218,5
23736,55.82324285,37.81176937,10
23737,55.58281734,37.4756804,5
23738,55.90329263,37.5849087,25
23739,55.84475625,37.42531542,5
23740,55.49920365,37.53771446,10
23741,55.65246791,37.42940615,25
23742,55.88518988,37.49135977,25
23743,55.89310628,37.67543868,5
23744,55.81203443,37.56777338,10
23745,55.87207705,37.64056662,10
23746,55.65362157,37.4021782,5
23747,55.65456069,37.76583322,10
23748,55.7646326,37.55951952,5
23749,55.80835482,37.63788832,25
23750,55.64009146,37.50825374,10
23751,55.74626927,37.67494459,5
23752,55.78831653,37.55724988,5
23753,55.68521735,37.6960745,5
23754,55.58326509,37.47488114,5
23755,55.52733618,37.20167942,25
23756,55.94926613,37.35125029,5
23757,55.82504221,37.59635899,10
23758,55.8340005,37.5017234,10
23759,55.60370931,37.34452435,25
23760,55.63475452,37.58573776,5
23761,55.96653271,37.1496942,10
23762,55.68694071,37.57284565,5
23763,55.57358254,37.47659908,5
23764,55.49920365,37.53771446,10
23765,55.54853899,37.32181729,10
23766,55.85759878,37.47070435,5
23767,55.78917358,37.53651367,5
23768,55.60335113,37.5124536,5
23769,55.75699115,37.8350171,5
23770,55.9700775,37.14700762,25
23771,55.50284685,37.59241342,5
23772,55.58326509,37.47488114,5
23773,55.68927865,37.69331498,10
23774,55.71261233,37.89840669,10
23775,55.740336,37.86731508,25
23776,55.80879004,37.41301712,10
23777,55.78892926,37.81893242,10
23778,55.61284714,37.25487753,25
23779,55.65246791,37.42940615,25
23780,55.65246791,37.42940615,25
23781,55.73921853,37.76817092,10
23782,55.70278503,37.4538404,10
23783,55.88029326,37.49645824,25
23784,55.60904501,37.3680218,5
23785,55.59575554,37.64463094,25
23786,55.6050958,37.71954397,5
23787,55.86467406,37.61590741,5
23788,55.69210172,37.53064421,5
23789,55.5502303,37.32153599,10
23790,55.70957656,37.74237596,5
23791,55.67831976,37.68992398,5
23792,55.55878142,37.37004406,10
23793,55.8129665,37.5929725,5
23794,55.78600205,37.48664833,5
23795,55.97226533,37.14888563,25
23796,55.8932272,37.60233226,5
23797,55.70573404,37.66414724,5
23798,55.50703256,37.57955026,25
23799,55.88900967,37.39307423,10
23800,55.88029326,37.49645824,25
23801,55.6399577,37.37869638,25
23802,55.7158463,37.89399132,10
23803,55.63807492,37.68060271,25
23804,55.79359875,37.80448951,25
23805,55.81417043,37.58198154,5
23806,55.49920365,37.53771446,10
23807,55.83289653,37.42519194,5
23808,55.56293739,37.46840823,5
23809,55.63268849,37.3257311,5
23810,55.6315246,37.32443667,5
23811,55.63130432,37.32309478,5
23812,55.64804758,37.73113481,5
23813,55.98197419,37.14858026,10
23814,55.5502303,37.32153599,10
23815,55.63268849,37.3257311,5
23816,55.63268849,37.3257311,5
23817,55.6053358,37.35776536,25
23818,55.70693305,37.47593686,10
23819,55.63268849,37.3257311,5
23820,55.97280021,37.15869628,5
23821,55.81068935,37.5788724,10
23822,55.68105287,37.69108772,5
23823,55.83710699,37.52140288,5
23824,55.99741844,37.21297625,10
23825,55.75360891,37.50770364,25
23826,55.6551339,37.40907083,10
23827,55.56293739,37.46840823,5
23828,55.75396685,37.62036529,5
23829,55.82604449,37.51385747,10
23830,55.51553353,37.36603249,5
23831,55.60370931,37.34452435,25
23832,55.6705386,37.4666277,25
23833,55.84658132,37.4866765,5
23834,55.79074951,37.49513619,5
23835,55.6712837,37.61067695,5
23836,55.83098438,37.45108592,5
23837,55.71102154,37.50924749,10
23838,55.50351327,37.57918657,5
23839,55.81857464,37.71933437,25
23840,55.60370931,37.34452435,25
23841,55.69981079,37.82466095,5
23842,55.79467169,37.62604643,5
23843,55.70827334,37.64352079,10
23844,55.90388003,37.57954105,5
23845,55.63356976,37.33098278,10
23846,55.55918822,37.32746215,10
23847,55.65362157,37.4021782,5
23848,55.67211234,37.61815871,5
23849,55.63268849,37.3257311,5
23850,55.73749924,37.50339104,5
23851,55.79767866,37.72882743,5
23852,55.81571023,37.70120367,10
23853,55.60370931,37.34452435,25
23854,55.8371658,37.40350781,5
23855,55.61446221,37.70939379,5
23856,55.89490356,37.6075071,5
23857,55.74823475,37.81146544,10
23858,55.75396685,37.62036529,5
23859,55.86253846,37.50351452,25
23860,55.75396685,37.62036529,5
23861,55.63442218,37.74785791,5
23862,55.75396685,37.62036529,5
23863,55.52327965,37.41553908,10
23864,55.79453711,37.80331965,10
23865,55.55122278,37.55708798,10
23866,55.56654808,37.47774455,5
23867,55.52663859,37.50567835,25
23868,55.70625469,37.66627895,5
23869,55.58326509,37.47488114,5
23870,55.46425704,37.5193594,5
23871,55.63654555,37.26810824,5
23872,55.63244961,37.32262553,5
23873,55.4929254,37.29938168,25
23874,55.99296213,37.21374772,5
23875,55.70498384,37.67311018,5
23876,55.67225248,37.61118339,5
23877,55.52464377,37.37443481,5
23878,55.67982037,37.46895459,25
23879,55.70366624,37.92408813,10
23880,55.68409664,37.92834663,5
23881,55.66886982,37.52248081,5
23882,55.68003965,37.64059627,5
23883,55.70392298,37.92561568,5
23884,55.66865995,37.57089429,5
23885,55.63268849,37.3257311,5
23886,55.88029326,37.49645824,25
23887,55.7910766,37.80713923,25
23888,55.63356976,37.33098278,10
23889,55.50011875,37.5377145,10
23890,55.77272912,37.47314373,5
23891,55.51630905,37.56945172,10
23892,55.80440572,37.39382442,5
23893,55.63219675,37.59581342,5
23894,55.80566513,37.79469096,25
23895,55.8568228,37.4966672,5
23896,55.77819458,37.82772949,10
23897,55.8225071,37.45142355,5
23898,55.77132665,37.67988516,5
23899,55.83157901,37.48382618,25
23900,55.70300188,37.47347075,5
23901,55.7176234,37.88277407,10
23902,55.50011875,37.5377145,10
23903,55.69312477,37.59577986,5
23904,55.6315246,37.32443667,5
23905,55.81711446,37.69313375,5
23906,55.50011875,37.5377145,10
23907,55.91338364,37.55578031,25
23908,55.79146815,37.81951858,25
23909,55.63130432,37.32309478,5
23910,55.66124006,37.48431639,10
23911,55.68079011,37.52352393,5
23912,55.62230121,37.66200838,5
23913,55.77818443,37.72289973,25
23914,55.672252,37.59342784,25
23915,55.50011875,37.5377145,10
23916,55.8049285,37.71710049,10
23917,55.52464377,37.37443481,5
23918,55.70182627,37.92906184,25
23919,55.47760926,37.3006796,25
23920,55.66947293,37.76246966,10
23921,55.60370931,37.34452435,25
23922,55.83510483,37.38685514,5
23923,55.49920365,37.53771446,10
23924,55.88588255,37.6576599,25
23925,55.75425674,37.80915446,5
23926,55.85335072,37.64369473,10
23927,55.63356976,37.33098278,10
23928,55.6944377,37.61170924,5
23929,55.52430388,37.50325797,25
23930,55.55000046,37.52679346,50
23931,55.86305452,37.54032554,10
23932,55.6317194,37.65631049,5
23933,55.49920365,37.53771446,10
23934,55.84512404,37.36375115,5
23935,55.88029326,37.49645824,25
23936,55.60904072,37.73689074,5
23937,55.69213641,37.75449186,5
23938,55.85529414,37.58289886,5
23939,55.98647508,37.14922968,25
23940,55.82033962,37.51435445,5
23941,55.70931419,37.7447602,5
23942,55.71188964,37.76362925,5
23943,55.80520632,37.53848535,5
23944,55.87830723,37.57459835,25
23945,55.60085743,37.7227776,5
23946,55.83641581,37.53246714,25
23947,55.60904501,37.3680218,5
23948,55.50011875,37.5377145,10
23949,55.56742976,37.46962036,5
23950,55.69213641,37.75449186,5
23951,55.55255748,37.32360755,10
23952,55.6414978,37.76770273,5
23953,55.70885897,37.40177152,5
23954,55.96346059,37.18249635,10
23955,55.60370931,37.34452435,25
23956,55.58326509,37.47488114,5
23957,55.86495157,37.5572071,25
23958,55.52733618,37.20167942,25
23959,55.6315246,37.32443667,5
23960,55.79777637,37.46283133,5
23961,55.98218254,37.14713714,10
23962,55.65246791,37.42940615,25
23963,55.70392298,37.92561568,5
23964,55.51588902,37.36606223,5
23965,55.75396685,37.62036529,5
23966,55.65831996,37.4661338,5
23967,55.89621416,37.60941745,5
23968,55.70392298,37.92561568,5
23969,55.9678684,37.17583161,10
23970,55.84512404,37.36375115,5
23971,55.54507605,37.51944364,10
23972,55.80790748,37.62296838,5
23973,55.73751718,37.75618678,10
23974,55.70392298,37.92561568,5
23975,55.65362157,37.4021782,5
23976,55.7324344,37.82825533,10
23977,55.75396685,37.62036529,5
23978,55.62660065,37.60236448,5
23979,55.50062176,37.36443784,5
23980,55.68521735,37.6960745,5
23981,55.75396685,37.62036529,5
23982,55.60594943,37.35933127,5
23983,55.77824058,37.8343508,5
23984,55.80672002,37.51836187,5
23985,55.83809627,37.42583389,5
23986,55.5502303,37.32153599,10
23987,55.81294492,37.56392092,25
23988,55.72756763,37.4148091,5
23989,55.57358254,37.47659908,5
23990,55.98346171,37.14731081,10
23991,55.7952382,37.40259639,25
23992,55.65287813,37.6086238,5
23993,55.49920365,37.53771446,10
23994,55.86637205,37.52725463,5
23995,55.777193,37.57639031,5
23996,55.77555011,37.68156554,5
23997,55.63769573,37.53863084,5
23998,55.68105287,37.69108772,5
23999,55.6701557,37.7436422,5
24000,55.8225071,37.45142355,5
24001,55.78353213,37.72846281,25
24002,55.85176003,37.5095924,10
24003,55.79670777,37.79469228,5
24004,55.72119289,37.56669355,5
24005,55.64606447,37.66243679,5
24006,55.70800895,37.46227123,10
24007,55.70392298,37.92561568,5
24008,55.65246791,37.42940615,25
24009,55.67225248,37.61118339,5
24010,55.75715235,37.5520446,25
24011,55.81916583,37.80265146,25
24012,55.69213641,37.75449186,5
24013,55.63268849,37.3257311,5
24014,55.70392298,37.92561568,5
24015,55.82469271,37.45187685,5
24016,55.85118677,37.38037453,5
24017,55.7128595,37.89636917,10
24018,55.57809732,37.56770447,10
24019,55.57371549,37.47590924,5
24020,55.56293739,37.46840823,5
24021,55.56293739,37.46840823,5
24022,55.56293739,37.46840823,5
24023,55.7982637,37.52038213,5
24024,55.75396685,37.62036529,5
24025,55.60213404,37.61440104,5
24026,55.78969842,37.57546475,5
24027,55.55071288,37.55258249,5
24028,55.59671159,37.6054699,5
24029,55.72164058,37.83180865,10
24030,55.52464377,37.37443481,5
24031,55.79375204,37.3986703,10
24032,55.85644806,37.61345561,5
24033,55.70903466,37.47702982,25
24034,55.67660861,37.69334722,5
24035,55.55263244,37.33813155,25
24036,55.60979666,37.62864927,10
24037,55.49920365,37.53771446,10
24038,55.65362157,37.4021782,5
24039,55.71262941,37.45946314,5
24040,55.79669384,37.76900914,25
24041,55.88029326,37.49645824,25
24042,55.76215013,37.77717565,5
24043,55.60713921,37.60423714,5
24044,55.96263833,37.18328904,10
24045,55.70903892,37.59261612,5
24046,55.8568228,37.4966672,5
24047,55.6442252,37.72628352,5
24048,55.67225248,37.61118339,5
24049,55.80078658,37.72588909,5
24050,55.60418594,37.51786374,10
24051,55.58238301,37.47700856,5
24052,55.6712837,37.61067695,5
24053,55.88508051,37.47645198,10
24054,55.69591098,37.8249587,10
24055,55.65363996,37.40797265,25
24056,55.97164939,37.1544306,10
24057,55.67284029,37.60108295,5
24058,55.57133755,37.32069958,10
24059,55.78008697,37.46504282,5
24060,55.56928736,37.47700383,5
24061,55.55126758,37.31129655,5
24062,55.63172056,37.6145924,5
24063,55.71371225,37.75160553,5
24064,55.66616139,37.50743839,10
24065,55.84648856,37.42495863,5
24066,55.66048578,37.7727449,10
24067,55.71325389,37.73236304,10
24068,55.82734212,37.59842765,10
24069,55.63268849,37.3257311,5
24070,55.65246791,37.42940615,25
24071,55.57460114,37.48713906,5
24072,55.56293739,37.46840823,5
24073,55.64623234,37.52588143,10
24074,55.67521626,37.76696044,10
24075,55.63356976,37.33098278,10
24076,55.83889286,37.36355576,10
24077,55.76830136,37.82335647,5
24078,55.60488668,37.35745621,5
24079,55.66324664,37.52767984,5
24080,55.50011875,37.5377145,10
24081,55.72722397,37.56648371,10
24082,55.75396685,37.62036529,5
24083,55.68517039,37.69346055,5
24084,55.69213641,37.75449186,5
24085,55.56293739,37.46840823,5
24086,55.88029326,37.49645824,25
24087,55.56293739,37.46840823,5
24088,55.79410313,37.69246071,10
24089,55.89092447,37.65225804,10
24090,55.49398902,37.2526532,5
24091,55.6852869,37.75317527,5
24092,55.75705574,37.79613673,5
24093,55.515773,37.3664309,5
24094,55.55178395,37.32416149,10
24095,55.59874874,37.61211607,5
24096,55.63669159,37.60464653,5
24097,55.64084024,37.50887796,10
24098,55.80396826,37.78472981,25
24099,55.71351844,37.51111043,5
24100,55.74037836,37.76706043,10
24101,55.63268849,37.3257311,5
24102,55.64239392,37.77063658,10
24103,55.74023309,37.54301866,10
24104,55.65246791,37.42940615,25
24105,55.82324285,37.81176937,10
24106,55.56293739,37.46840823,5
24107,55.65246791,37.42940615,25
24108,55.65246791,37.42940615,25
24109,55.57133755,37.32069958,10
24110,55.75773755,37.53842671,25
24111,55.88899727,37.57953729,5
24112,55.73652408,37.85370647,10
24113,55.65246791,37.42940615,25
24114,55.72348002,37.55767038,25
24115,55.76387086,37.78975599,5
24116,55.56293739,37.46840823,5
24117,55.56928736,37.47700383,5
24118,55.75396685,37.62036529,5
24119,55.68224444,37.59381668,5
24120,55.65246791,37.42940615,25
24121,55.74606834,37.63816968,10
24122,55.7214328,37.8215475,5
24123,55.6315246,37.32443667,5
24124,55.55878142,37.37004406,10
24125,55.68105287,37.69108772,5
24126,55.71202154,37.75107566,5
24127,55.78200445,37.47944563,10
24128,55.58238301,37.47700856,5
24129,55.9678684,37.17583161,10
24130,55.60370931,37.34452435,25
24131,55.75627583,37.4106279,25
24132,55.63150999,37.50877871,25
24133,55.79135823,37.67304652,5
24134,55.55167698,37.55222637,5
24135,55.81127685,37.57620499,5
24136,55.52818548,37.50969936,10
24137,55.68517039,37.69346055,5
24138,55.83834935,37.57711575,5
24139,55.7211997,37.42604903,5
24140,55.58326509,37.47488114,5
24141,55.54741901,37.52214856,25
24142,55.86541851,37.46609533,5
24143,55.63268849,37.3257311,5
24144,55.68757732,37.57197585,5
24145,55.49920365,37.53771446,10
24146,55.96490975,37.18089695,10
24147,55.62548838,37.50558207,25
24148,55.8399868,37.37754066,5
24149,55.87741988,37.71297487,5
24150,55.96490975,37.18089695,10
24151,55.52464377,37.37443481,5
24152,55.76467394,37.82988793,5
24153,55.70392298,37.92561568,5
24154,55.97622615,37.15938385,10
24155,55.56293739,37.46840823,5
24156,55.66849801,37.52061852,5
24157,55.75185618,37.82984744,5
24158,55.71324455,37.73875446,5
24159,55.7217376,37.5161726,5
24160,55.49920365,37.53771446,10
24161,55.72964208,37.43193322,5
24162,55.88828943,37.64997492,10
24163,55.50011875,37.5377145,10
24164,55.68821808,37.56178614,5
24165,55.74117186,37.66652323,10
24166,55.51349632,37.36449521,5
24167,55.52464377,37.37443481,5
24168,55.87153878,37.63754621,10
24169,55.5502303,37.32153599,10
24170,55.8618665,37.42898153,25
24171,55.57084586,37.47434388,5
24172,55.65034053,37.40505772,25
24173,55.63210567,37.32443381,5
24174,55.56635985,37.46974376,5
24175,55.62178217,37.74146109,5
24176,55.68521735,37.6960745,5
24177,55.65403087,37.39526874,10
24178,55.62177601,37.586012,10
24179,55.7840528,37.73198324,25
24180,55.62852792,37.75716437,5
24181,55.57133755,37.32069958,10
24182,55.65246791,37.42940615,25
24183,55.65130518,37.42590812,25
24184,55.57504044,37.48613645,5
24185,55.7637652,37.74384004,5
24186,55.84949496,37.5824848,5
24187,55.60744518,37.71137332,5
24188,55.66259585,37.61318775,5
24189,55.63987517,37.61152207,5
24190,55.67017303,37.50548232,10
24191,55.63806513,37.34372191,10
24192,55.86734635,37.53521678,5
24193,55.74818445,37.77168149,5
24194,55.72281053,37.78144578,10
24195,55.77745109,37.53827957,5
24196,55.78426799,37.49624428,5
24197,55.60488668,37.35745621,5
24198,55.61275058,37.53779985,25
24199,55.49920365,37.53771446,10
24200,55.86479738,37.48793516,5
24201,55.82124409,37.71698007,25
24202,55.58123772,37.4753561,5
24203,55.57133755,37.32069958,10
24204,55.62518643,37.48735002,5
24205,55.8918331,37.60087896,5
24206,55.89142663,37.57903583,5
24207,55.62943069,37.61310942,5
24208,55.63268849,37.3257311,5
24209,55.72502003,37.53134412,10
24210,55.49920365,37.53771446,10
24211,55.8099688,37.44936372,5
24212,55.84225303,37.37323548,5
24213,55.62341302,37.30087565,10
24214,55.88936672,37.52584556,25
24215,56.0042497,37.19577347,25
24216,55.69265655,37.50089323,25
24217,55.50481743,36.92226193,50
24218,55.74408177,37.67839472,5
24219,55.80839537,37.7195509,25
24220,55.69579266,37.73963294,5
24221,55.88029326,37.49645824,25
24222,55.87349554,37.58060389,10
24223,55.56989257,37.47687402,5
24224,55.88064691,37.49614829,25
24225,55.6254532,37.60443984,5
24226,55.8525456,37.61633675,5
24227,55.71248087,37.77156653,5
24228,55.56293739,37.46840823,5
24229,55.96490975,37.18089695,10
24230,55.81533689,37.66170836,25
24231,55.56989257,37.47687402,5
24232,55.83734851,37.52558153,10
24233,55.65325418,37.75969051,10
24234,55.50631578,37.23617096,5
24235,55.71734053,37.74687894,5
24236,55.6113334,37.29722631,5
24237,55.68521735,37.6960745,5
24238,55.56293739,37.46840823,5
24239,55.58123772,37.4753561,5
24240,55.65362157,37.4021782,5
24241,55.52710541,37.44091122,5
24242,55.86281428,37.58603428,10
24243,55.57084586,37.47434388,5
24244,55.88262664,37.64666286,10
24245,55.78864761,37.68743709,10
24246,55.7135108,37.66868311,5
